date,sales,returns,return_rate,new_customers,avg_order_value,order_source,category,product_id,inventory,profit_margin,profit,month
2023-07-12,1411.94,85.39,6.05,34,41.53,Website,Jeans,Sweatshirt,300,0.35,494.18,2023-07
2023-02-02,1725.65,234.86,13.61,26,66.37,Website,Jeans,Half-Sleeve Shirt,95,0.35,603.98,2023-02
2023-02-09,1585.41,211.29,13.33,12,132.12,Website,Jeans,Half-Sleeve Shirt,52,0.35,554.89,2023-02
2023-03-18,1178.07,140.41,11.92,22,53.55,Other,Shirts,Cargo Pants,468,0.25,294.52,2023-03
2023-04-28,1574.53,114.04,7.24,22,71.57,Website,Shirts,Baggy Trousers,438,0.25,393.63,2023-04
2023-03-27,1875.21,198.8,10.6,15,125.01,Facebook,Shirts,Polo Shirt,364,0.25,468.8,2023-03
2023-09-22,1690.15,239.15,14.15,35,48.29,Instagram,Jackets,Sneakers,190,0.4,676.06,2023-09
2023-11-17,1726.12,247.39,14.33,29,59.52,Website,Shirts,Sweatshirt,338,0.25,431.53,2023-11
2023-05-14,1871.23,195.81,10.46,16,116.95,Website,Accessories,Loafers,491,0.45,842.06,2023-05
2023-02-06,510.91,28.66,5.61,29,17.62,Direct,Shirts,Half-Sleeve Shirt,448,0.25,127.73,2023-02
2023-11-07,1098.99,75.25,6.85,34,32.32,Instagram,Jeans,Drop Shoulder T-shirt,467,0.35,384.65,2023-11
2023-02-18,761.98,102.77,13.49,16,47.62,Other,T-Shirts,Baggy Pants,280,0.3,228.59,2023-02
2023-01-15,1397.85,140.18,10.03,12,116.49,Instagram,T-Shirts,Watch,383,0.3,419.35,2023-01
2023-11-13,1913.35,196.54,10.27,16,119.58,Direct,Shirts,Oversized Hoodie,490,0.25,478.34,2023-11
2023-04-05,737.19,61.82,8.39,8,92.15,Website,T-Shirts,Joggers,133,0.3,221.16,2023-04
2023-07-18,1045.34,107.83,10.31,18,58.07,Other,Shirts,Trousers,79,0.25,261.33,2023-07
2023-09-11,1531.06,93.64,6.12,10,153.11,Instagram,Jackets,Baggy Trousers,331,0.4,612.42,2023-09
2023-11-28,1142.19,79.46,6.96,28,40.79,Direct,T-Shirts,Leather Jacket,319,0.3,342.66,2023-11
2023-06-28,1707.52,88.71,5.2,34,50.22,Instagram,Shirts,Trousers,144,0.25,426.88,2023-06
2023-08-19,716.16,105.61,14.75,16,44.76,Direct,Jackets,Cargo Pants,290,0.4,286.46,2023-08
2023-03-15,1602.47,97.83,6.1,29,55.26,Other,T-Shirts,Drop Shoulder T-shirt,144,0.3,480.74,2023-03
2023-03-29,1758.79,202.79,11.53,29,60.65,Instagram,Shirts,Sneakers,215,0.25,439.7,2023-03
2023-01-06,1582.23,80.05,5.06,18,87.9,Direct,Jackets,Graphic Tee,183,0.4,632.89,2023-01
2023-02-19,1771.11,151.77,8.57,15,118.07,Facebook,Accessories,Leather Jacket,445,0.45,797.0,2023-02
2023-12-16,1131.32,138.82,12.27,10,113.13,Website,Accessories,Polo Shirt,112,0.45,509.09,2023-12
2023-06-28,809.07,52.39,6.48,24,33.71,Website,Jeans,Polo Shirt,89,0.35,283.18,2023-06
2023-03-25,594.34,70.52,11.87,5,118.87,Direct,T-Shirts,Denim Jacket,83,0.3,178.3,2023-03
2023-09-23,1633.69,239.23,14.64,29,56.33,Direct,Shirts,Watch,479,0.25,408.42,2023-09
2023-05-24,1893.89,152.17,8.03,27,70.14,Direct,Jeans,Oversized Hoodie,228,0.35,662.86,2023-05
2023-12-13,1672.28,239.27,14.31,32,52.26,Website,Accessories,Loafers,133,0.45,752.53,2023-12
2023-11-25,917.07,82.41,8.99,27,33.97,Instagram,Jackets,Half-Sleeve Shirt,329,0.4,366.83,2023-11
2023-01-10,1642.83,209.21,12.73,33,49.78,Instagram,Jackets,Baggy Trousers,117,0.4,657.13,2023-01
2023-05-22,539.9,57.34,10.62,22,24.54,Instagram,Jackets,Crop Top,392,0.4,215.96,2023-05
2023-02-15,1677.43,116.08,6.92,31,54.11,Facebook,Jeans,Sweatshirt,250,0.35,587.1,2023-02
2023-03-12,1481.85,215.47,14.54,29,51.1,Direct,Jeans,Baggy Pants,174,0.35,518.65,2023-03
2023-03-27,1705.45,175.93,10.32,20,85.27,Facebook,Accessories,Polo Shirt,215,0.45,767.45,2023-03
2023-04-30,1138.35,119.47,10.49,8,142.29,Website,T-Shirts,Oversized Hoodie,270,0.3,341.5,2023-04
2023-12-01,1411.56,126.19,8.94,33,42.77,Instagram,Jeans,Oversized Hoodie,69,0.35,494.05,2023-12
2023-07-18,752.35,89.82,11.94,32,23.51,Facebook,Accessories,Watch,126,0.45,338.56,2023-07
2023-03-18,1465.66,122.06,8.33,15,97.71,Facebook,Jeans,Sweatshirt,250,0.35,512.98,2023-03
2023-02-19,1473.04,167.55,11.37,15,98.2,Website,Shirts,Cargo Pants,336,0.25,368.26,2023-02
2023-02-09,517.08,61.87,11.97,18,28.73,Direct,Shirts,Full-Sleeve Shirt,484,0.25,129.27,2023-02
2023-11-01,1913.91,252.25,13.18,21,91.14,Website,Shirts,Baggy Pants,468,0.25,478.48,2023-11
2023-07-25,878.27,61.81,7.04,33,26.61,Facebook,Accessories,Leather Jacket,181,0.45,395.22,2023-07
2023-07-13,1214.85,96.71,7.96,16,75.93,Facebook,Jeans,Sweatshirt,486,0.35,425.2,2023-07
2023-05-17,748.06,110.54,14.78,17,44.0,Facebook,Accessories,Trousers,229,0.45,336.63,2023-05
2023-12-04,1897.92,268.29,14.14,19,99.89,Website,Jackets,Slim Fit Jeans,110,0.4,759.17,2023-12
2023-10-29,1534.55,207.49,13.52,10,153.46,Website,Jeans,Half-Sleeve Shirt,66,0.35,537.09,2023-10
2023-03-21,1298.2,117.14,9.02,13,99.86,Facebook,Jeans,Leather Jacket,364,0.35,454.37,2023-03
2023-03-03,677.53,85.41,12.61,28,24.2,Other,Jeans,Drop Shoulder T-shirt,255,0.35,237.14,2023-03
2023-03-01,1187.42,137.68,11.59,5,237.48,Other,Shirts,Watch,318,0.25,296.86,2023-03
2023-02-22,635.17,80.7,12.7,10,63.52,Other,Jeans,Loafers,402,0.35,222.31,2023-02
2023-05-30,1397.96,110.79,7.93,14,99.85,Website,Jackets,Baggy Trousers,100,0.4,559.18,2023-05
2023-08-07,1692.2,103.71,6.13,8,211.52,Other,Jeans,Leather Jacket,133,0.35,592.27,2023-08
2023-05-02,651.9,89.48,13.73,6,108.65,Other,Accessories,Tank Top,245,0.45,293.35,2023-05
2023-04-09,1711.95,148.61,8.68,20,85.6,Website,Jeans,Baggy Pants,302,0.35,599.18,2023-04
2023-02-20,562.25,43.94,7.82,30,18.74,Facebook,Jackets,Polo Shirt,295,0.4,224.9,2023-02
2023-02-10,1340.53,69.94,5.22,14,95.75,Website,Jeans,Baggy Trousers,286,0.35,469.18,2023-02
2023-04-07,1087.66,117.15,10.77,26,41.83,Facebook,T-Shirts,Half-Sleeve Shirt,446,0.3,326.3,2023-04
2023-05-07,1451.14,215.44,14.85,34,42.68,Instagram,Accessories,Sweatshirt,313,0.45,653.01,2023-05
2023-01-23,1144.61,105.86,9.25,20,57.23,Direct,Shirts,Half-Sleeve Shirt,221,0.25,286.15,2023-01
2023-08-07,1495.7,148.05,9.9,25,59.83,Other,Jeans,Loafers,399,0.35,523.49,2023-08
2023-12-08,1148.53,171.33,14.92,12,95.71,Direct,Shirts,Drop Shoulder T-shirt,187,0.25,287.13,2023-12
2023-03-04,961.59,58.81,6.12,26,36.98,Direct,Shirts,Crop Top,217,0.25,240.4,2023-03
2023-03-05,1363.32,197.76,14.51,22,61.97,Other,Jeans,Baggy Trousers,401,0.35,477.16,2023-03
2023-08-29,842.53,60.67,7.2,27,31.2,Direct,Jeans,Loafers,148,0.35,294.89,2023-08
2023-10-10,1883.75,254.81,13.53,35,53.82,Instagram,Shirts,Loafers,129,0.25,470.94,2023-10
2023-12-30,1256.57,121.18,9.64,6,209.43,Other,T-Shirts,Denim Jacket,190,0.3,376.97,2023-12
2023-01-21,1895.55,163.9,8.65,35,54.16,Instagram,Accessories,Sweatshirt,339,0.45,853.0,2023-01
2023-04-29,899.35,91.24,10.15,15,59.96,Facebook,Shirts,Trousers,391,0.25,224.84,2023-04
2023-01-12,1490.18,199.1,13.36,6,248.36,Direct,Shirts,Graphic Tee,481,0.25,372.54,2023-01
2023-11-09,1284.89,70.04,5.45,5,256.98,Website,T-Shirts,Polo Shirt,426,0.3,385.47,2023-11
2023-11-04,1558.23,194.13,12.46,17,91.66,Direct,Accessories,Leather Jacket,419,0.45,701.21,2023-11
2023-03-27,1621.62,152.61,9.41,17,95.39,Website,Jackets,Crop Top,438,0.4,648.65,2023-03
2023-07-25,1437.54,194.65,13.54,32,44.92,Other,Jackets,Oversized Hoodie,401,0.4,575.02,2023-07
2023-11-03,562.06,49.4,8.79,32,17.56,Other,Accessories,Denim Jacket,195,0.45,252.93,2023-11
2023-02-26,653.11,71.93,11.01,12,54.43,Other,Accessories,Sneakers,160,0.45,293.9,2023-02
2023-09-24,679.74,64.65,9.51,29,23.44,Other,Shirts,Watch,300,0.25,169.93,2023-09
2023-03-28,1721.45,175.53,10.2,6,286.91,Website,T-Shirts,Trousers,169,0.3,516.44,2023-03
2023-05-06,1284.04,84.5,6.58,11,116.73,Facebook,Accessories,Slim Fit Jeans,347,0.45,577.82,2023-05
2023-11-08,782.55,66.59,8.51,28,27.95,Instagram,T-Shirts,Slim Fit Jeans,450,0.3,234.77,2023-11
2023-01-15,1699.52,158.53,9.33,29,58.6,Instagram,T-Shirts,Sweatshirt,158,0.3,509.86,2023-01
2023-08-01,898.41,108.2,12.04,16,56.15,Instagram,T-Shirts,Slim Fit Jeans,152,0.3,269.52,2023-08
2023-09-29,858.36,46.51,5.42,31,27.69,Website,Shirts,Baggy Pants,353,0.25,214.59,2023-09
2023-04-22,1343.77,121.23,9.02,31,43.35,Other,Shirts,Loafers,185,0.25,335.94,2023-04
2023-07-06,1325.92,99.52,7.51,33,40.18,Direct,Accessories,Sneakers,271,0.45,596.66,2023-07
2023-01-22,1142.17,157.65,13.8,5,228.43,Instagram,T-Shirts,Sneakers,215,0.3,342.65,2023-01
2023-08-17,1942.64,177.9,9.16,31,62.67,Direct,Jeans,Baggy Trousers,395,0.35,679.93,2023-08
2023-03-20,1564.71,226.98,14.51,21,74.51,Direct,Jeans,Crop Top,117,0.35,547.65,2023-03
2023-07-02,1619.2,165.29,10.21,24,67.47,Direct,T-Shirts,Watch,187,0.3,485.76,2023-07
2023-09-17,1664.91,175.19,10.52,30,55.5,Website,Accessories,Oversized Hoodie,232,0.45,749.21,2023-09
2023-06-05,984.35,96.59,9.81,22,44.74,Instagram,Accessories,Drop Shoulder T-shirt,409,0.45,442.96,2023-06
2023-09-09,1107.37,77.34,6.98,9,123.04,Other,Shirts,Oversized Hoodie,419,0.25,276.84,2023-09
2023-06-29,755.4,85.58,11.33,12,62.95,Direct,T-Shirts,Cargo Pants,144,0.3,226.62,2023-06
2023-08-09,1262.25,71.06,5.63,6,210.37,Instagram,Shirts,Oversized Hoodie,371,0.25,315.56,2023-08
2023-01-28,1676.76,114.92,6.85,6,279.46,Instagram,T-Shirts,Full-Sleeve Shirt,91,0.3,503.03,2023-01
2023-06-28,1727.47,197.08,11.41,16,107.97,Instagram,Jackets,Loafers,380,0.4,690.99,2023-06
2023-06-03,1484.17,105.44,7.1,29,51.18,Instagram,T-Shirts,Polo Shirt,354,0.3,445.25,2023-06
2023-07-10,860.1,90.91,10.57,10,86.01,Facebook,T-Shirts,Denim Jacket,451,0.3,258.03,2023-07
2023-08-19,1899.97,158.36,8.34,21,90.47,Direct,Shirts,Polo Shirt,237,0.25,474.99,2023-08
2023-02-11,1244.82,96.72,7.77,31,40.16,Website,Accessories,Tank Top,156,0.45,560.17,2023-02
2023-09-24,1022.76,64.65,6.32,8,127.85,Website,Shirts,Denim Jacket,184,0.25,255.69,2023-09
2023-10-08,1157.66,61.39,5.3,34,34.05,Facebook,Shirts,Loafers,322,0.25,289.41,2023-10
2023-08-11,910.87,63.75,7.0,30,30.36,Instagram,T-Shirts,Oversized Hoodie,448,0.3,273.26,2023-08
2023-02-15,1696.91,180.4,10.63,20,84.85,Website,Jeans,Tank Top,52,0.35,593.92,2023-02
2023-02-02,1143.98,103.86,9.08,26,44.0,Website,Accessories,Tank Top,203,0.45,514.79,2023-02
2023-02-15,1514.21,182.02,12.02,34,44.54,Instagram,Jackets,Slim Fit Jeans,169,0.4,605.69,2023-02
2023-06-24,1592.71,79.64,5.0,17,93.69,Instagram,T-Shirts,Sweatshirt,306,0.3,477.81,2023-06
2023-08-08,1721.31,241.67,14.04,8,215.16,Direct,Accessories,Baggy Trousers,496,0.45,774.59,2023-08
2023-08-20,1900.79,248.96,13.1,34,55.91,Other,Accessories,Tank Top,183,0.45,855.35,2023-08
2023-08-03,639.93,79.27,12.39,24,26.66,Direct,Shirts,Watch,225,0.25,159.98,2023-08
2023-01-18,1517.82,162.49,10.71,35,43.37,Direct,Accessories,Baggy Trousers,192,0.45,683.02,2023-01
2023-10-07,1164.41,128.0,10.99,20,58.22,Other,Accessories,Sneakers,255,0.45,523.98,2023-10
2023-06-06,1899.27,109.41,5.76,22,86.33,Other,Shirts,Trousers,116,0.25,474.82,2023-06
2023-05-07,1530.43,197.72,12.92,16,95.65,Website,T-Shirts,Sweatshirt,487,0.3,459.13,2023-05
2023-01-22,1863.38,268.7,14.42,17,109.61,Other,Jeans,Sweatshirt,433,0.35,652.18,2023-01
2023-08-15,1103.56,57.77,5.23,20,55.18,Website,Shirts,Watch,73,0.25,275.89,2023-08
2023-11-16,1177.13,87.93,7.47,26,45.27,Website,Shirts,Half-Sleeve Shirt,158,0.25,294.28,2023-11
2023-01-17,1451.8,149.93,10.33,8,181.48,Instagram,Shirts,Joggers,82,0.25,362.95,2023-01
2023-11-05,937.08,123.95,13.23,15,62.47,Instagram,Jackets,Tank Top,196,0.4,374.83,2023-11
2023-05-17,1252.17,127.83,10.21,16,78.26,Direct,Shirts,Crop Top,268,0.25,313.04,2023-05
2023-11-20,1605.23,156.66,9.76,7,229.32,Website,Jackets,Tank Top,133,0.4,642.09,2023-11
2023-08-30,1891.9,180.51,9.54,14,135.14,Facebook,Accessories,Trousers,156,0.45,851.36,2023-08
2023-06-06,731.09,82.26,11.25,32,22.85,Website,T-Shirts,Graphic Tee,204,0.3,219.33,2023-06
2023-08-01,1534.95,128.13,8.35,17,90.29,Instagram,Jackets,Leather Jacket,391,0.4,613.98,2023-08
2023-02-13,1547.95,186.36,12.04,25,61.92,Other,Accessories,Cargo Pants,195,0.45,696.58,2023-02
2023-08-06,1171.96,80.73,6.89,9,130.22,Instagram,T-Shirts,Polo Shirt,326,0.3,351.59,2023-08
2023-11-17,1301.58,173.45,13.33,32,40.67,Direct,Shirts,Joggers,173,0.25,325.39,2023-11
2023-03-29,1575.46,216.89,13.77,33,47.74,Direct,Jeans,Full-Sleeve Shirt,480,0.35,551.41,2023-03
2023-12-25,1710.79,215.11,12.57,10,171.08,Other,Jeans,Leather Jacket,132,0.35,598.78,2023-12
2023-08-21,1984.28,151.32,7.63,24,82.68,Website,Jackets,Denim Jacket,264,0.4,793.71,2023-08
2023-07-18,1658.39,155.0,9.35,14,118.46,Website,Jeans,Oversized Hoodie,169,0.35,580.44,2023-07
2023-07-20,1716.08,93.48,5.45,15,114.41,Other,Shirts,Baggy Pants,225,0.25,429.02,2023-07
2023-10-03,920.2,59.45,6.46,18,51.12,Instagram,Jackets,Joggers,99,0.4,368.08,2023-10
2023-10-28,964.65,98.58,10.22,35,27.56,Other,T-Shirts,Baggy Trousers,65,0.3,289.39,2023-10
2023-07-16,1071.65,130.68,12.19,13,82.43,Other,T-Shirts,Cargo Pants,181,0.3,321.5,2023-07
2023-10-11,935.43,97.4,10.41,19,49.23,Website,Accessories,Leather Jacket,469,0.45,420.94,2023-10
2023-03-17,619.68,56.89,9.18,10,61.97,Other,Shirts,Cargo Pants,406,0.25,154.92,2023-03
2023-04-23,1582.27,93.06,5.88,14,113.02,Instagram,Accessories,Loafers,282,0.45,712.02,2023-04
2023-05-16,1598.45,177.58,11.11,16,99.9,Website,T-Shirts,Drop Shoulder T-shirt,105,0.3,479.54,2023-05
2023-03-16,1106.16,79.81,7.22,17,65.07,Other,T-Shirts,Polo Shirt,446,0.3,331.85,2023-03
2023-06-18,1323.26,137.4,10.38,25,52.93,Facebook,Jackets,Watch,384,0.4,529.31,2023-06
2023-01-19,1502.73,169.8,11.3,10,150.27,Other,Jackets,Leather Jacket,279,0.4,601.09,2023-01
2023-12-28,1311.74,77.19,5.88,5,262.35,Other,Shirts,Watch,85,0.25,327.94,2023-12
2023-12-11,1686.8,127.97,7.59,31,54.41,Website,T-Shirts,Half-Sleeve Shirt,121,0.3,506.04,2023-12
2023-11-10,596.13,40.51,6.8,30,19.87,Other,Shirts,Trousers,371,0.25,149.03,2023-11
2023-02-05,1597.66,106.2,6.65,15,106.51,Facebook,T-Shirts,Sweatshirt,117,0.3,479.3,2023-02
2023-11-16,897.3,76.26,8.5,15,59.82,Instagram,Jackets,Watch,50,0.4,358.92,2023-11
2023-01-12,1051.77,110.99,10.55,25,42.07,Website,Shirts,Drop Shoulder T-shirt,284,0.25,262.94,2023-01
2023-11-17,1707.53,148.54,8.7,31,55.08,Facebook,T-Shirts,Full-Sleeve Shirt,478,0.3,512.26,2023-11
2023-06-24,1588.08,112.7,7.1,26,61.08,Website,Shirts,Watch,321,0.25,397.02,2023-06
2023-07-23,1424.34,132.28,9.29,31,45.95,Direct,Jeans,Loafers,167,0.35,498.52,2023-07
2023-11-14,1913.45,240.15,12.55,11,173.95,Direct,Jeans,Sweatshirt,355,0.35,669.71,2023-11
2023-01-20,1006.57,131.83,13.1,19,52.98,Facebook,T-Shirts,Baggy Pants,352,0.3,301.97,2023-01
2023-05-15,1648.68,155.17,9.41,33,49.96,Instagram,Accessories,Loafers,177,0.45,741.9,2023-05
2023-05-19,1079.74,76.8,7.11,32,33.74,Instagram,Jackets,Drop Shoulder T-shirt,166,0.4,431.9,2023-05
2023-07-28,1385.35,165.59,11.95,15,92.36,Instagram,Accessories,Baggy Trousers,181,0.45,623.41,2023-07
2023-04-07,1540.82,213.28,13.84,13,118.52,Instagram,Jeans,Loafers,180,0.35,539.29,2023-04
2023-01-10,587.45,88.02,14.98,8,73.43,Website,Accessories,Graphic Tee,178,0.45,264.35,2023-01
2023-12-01,986.99,88.46,8.96,23,42.91,Other,Accessories,Joggers,417,0.45,444.15,2023-12
2023-12-22,1341.22,97.7,7.28,27,49.67,Other,Jackets,Baggy Pants,306,0.4,536.49,2023-12
2023-04-08,943.4,113.71,12.05,13,72.57,Website,Jackets,Tank Top,493,0.4,377.36,2023-04
2023-05-12,1378.85,93.71,6.8,30,45.96,Facebook,Jackets,Cargo Pants,482,0.4,551.54,2023-05
2023-11-12,782.93,48.03,6.13,29,27.0,Instagram,Jeans,Tank Top,343,0.35,274.03,2023-11
2023-06-22,1563.95,86.02,5.5,32,48.87,Instagram,Jeans,Full-Sleeve Shirt,483,0.35,547.38,2023-06
2023-05-05,1297.0,169.33,13.06,14,92.64,Instagram,Jeans,Baggy Pants,145,0.35,453.95,2023-05
2023-08-07,1164.77,131.93,11.33,14,83.2,Direct,Shirts,Tank Top,416,0.25,291.19,2023-08
2023-09-23,619.78,79.21,12.78,19,32.62,Facebook,Shirts,Polo Shirt,331,0.25,154.95,2023-09
2023-01-13,1346.19,155.34,11.54,31,43.43,Instagram,Jeans,Drop Shoulder T-shirt,259,0.35,471.17,2023-01
2023-01-14,585.08,30.98,5.29,23,25.44,Instagram,T-Shirts,Watch,204,0.3,175.52,2023-01
2023-03-21,1979.67,240.55,12.15,11,179.97,Other,T-Shirts,Sweatshirt,120,0.3,593.9,2023-03
2023-09-09,1814.9,256.35,14.12,7,259.27,Direct,Jackets,Trousers,187,0.4,725.96,2023-09
2023-11-08,1008.7,57.55,5.71,34,29.67,Direct,Shirts,Trousers,150,0.25,252.17,2023-11
2023-12-28,1579.54,93.86,5.94,28,56.41,Instagram,Accessories,Half-Sleeve Shirt,263,0.45,710.79,2023-12
2023-04-21,929.55,117.52,12.64,26,35.75,Website,Shirts,Trousers,418,0.25,232.39,2023-04
2023-12-14,693.56,71.19,10.27,23,30.15,Website,Jeans,Sweatshirt,475,0.35,242.74,2023-12
2023-03-01,770.53,103.37,13.42,35,22.02,Direct,Shirts,Trousers,130,0.25,192.63,2023-03
2023-07-03,968.19,49.63,5.13,34,28.48,Instagram,Shirts,Tank Top,175,0.25,242.05,2023-07
2023-05-19,945.64,52.41,5.54,27,35.02,Direct,Shirts,Sweatshirt,279,0.25,236.41,2023-05
2023-08-03,630.29,75.74,12.02,24,26.26,Website,Accessories,Slim Fit Jeans,418,0.45,283.63,2023-08
2023-01-26,588.96,47.43,8.05,20,29.45,Direct,Accessories,Denim Jacket,318,0.45,265.03,2023-01
2023-09-05,1397.27,106.81,7.64,10,139.73,Website,T-Shirts,Trousers,183,0.3,419.18,2023-09
2023-08-03,1276.19,181.77,14.24,11,116.02,Facebook,T-Shirts,Drop Shoulder T-shirt,432,0.3,382.86,2023-08
2023-12-06,1062.87,157.75,14.84,29,36.65,Direct,Jeans,Joggers,365,0.35,372.0,2023-12
2023-06-16,928.11,124.76,13.44,30,30.94,Facebook,Accessories,Drop Shoulder T-shirt,325,0.45,417.65,2023-06
2023-04-04,1743.0,230.58,13.23,11,158.45,Direct,Accessories,Joggers,476,0.45,784.35,2023-04
2023-05-23,1551.71,122.68,7.91,21,73.89,Instagram,Jackets,Denim Jacket,417,0.4,620.68,2023-05
2023-02-16,944.52,115.76,12.26,20,47.23,Instagram,Accessories,Half-Sleeve Shirt,301,0.45,425.03,2023-02
2023-04-13,501.36,60.93,12.15,18,27.85,Instagram,T-Shirts,Baggy Trousers,55,0.3,150.41,2023-04
2023-12-27,656.72,48.43,7.38,27,24.32,Facebook,Accessories,Baggy Trousers,431,0.45,295.53,2023-12
2023-12-28,1213.86,66.1,5.45,13,93.37,Website,Jackets,Cargo Pants,209,0.4,485.54,2023-12
2023-11-21,1574.09,129.58,8.23,24,65.59,Facebook,Shirts,Tank Top,426,0.25,393.52,2023-11
2023-05-12,1172.81,132.09,11.26,26,45.11,Website,Accessories,Full-Sleeve Shirt,65,0.45,527.77,2023-05
2023-12-09,783.39,106.5,13.59,32,24.48,Direct,Jeans,Baggy Pants,315,0.35,274.19,2023-12
2023-01-06,1070.29,146.77,13.71,21,50.97,Facebook,Jeans,Sweatshirt,338,0.35,374.6,2023-01
2023-09-28,1012.57,119.86,11.84,25,40.5,Instagram,T-Shirts,Half-Sleeve Shirt,85,0.3,303.77,2023-09
2023-09-15,1603.46,158.26,9.87,8,200.43,Website,Jackets,Sweatshirt,58,0.4,641.39,2023-09
2023-06-08,1573.34,192.2,12.22,9,174.82,Direct,Jackets,Joggers,286,0.4,629.34,2023-06
2023-04-15,1040.21,100.38,9.65,12,86.68,Website,Accessories,Drop Shoulder T-shirt,353,0.45,468.1,2023-04
2023-01-02,1826.0,129.1,7.07,10,182.6,Facebook,Jeans,Loafers,156,0.35,639.1,2023-01
2023-12-03,1722.77,254.77,14.79,23,74.9,Facebook,T-Shirts,Cargo Pants,114,0.3,516.83,2023-12
2023-07-09,919.91,55.74,6.06,19,48.42,Website,Jeans,Cargo Pants,500,0.35,321.97,2023-07
2023-05-10,936.83,104.38,11.14,17,55.11,Website,Jackets,Baggy Trousers,353,0.4,374.73,2023-05
2023-12-05,1848.88,207.77,11.24,21,88.04,Facebook,Jeans,Cargo Pants,287,0.35,647.11,2023-12
2023-12-03,779.48,46.75,6.0,12,64.96,Direct,Shirts,Loafers,405,0.25,194.87,2023-12
2023-01-20,1252.03,68.03,5.43,9,139.11,Other,Jackets,Watch,350,0.4,500.81,2023-01
2023-07-29,768.77,88.18,11.47,9,85.42,Facebook,Accessories,Baggy Pants,482,0.45,345.95,2023-07
2023-08-05,1242.98,115.31,9.28,11,113.0,Instagram,Jackets,Drop Shoulder T-shirt,167,0.4,497.19,2023-08
2023-09-26,822.1,83.58,10.17,22,37.37,Instagram,Shirts,Oversized Hoodie,103,0.25,205.53,2023-09
2023-10-19,1335.27,190.81,14.29,9,148.36,Direct,Shirts,Leather Jacket,415,0.25,333.82,2023-10
2023-06-25,1195.51,70.36,5.89,22,54.34,Website,Jackets,Slim Fit Jeans,114,0.4,478.21,2023-06
2023-06-06,932.32,61.56,6.6,35,26.64,Direct,Accessories,Denim Jacket,220,0.45,419.54,2023-06
2023-06-24,1298.47,74.77,5.76,35,37.1,Direct,T-Shirts,Crop Top,258,0.3,389.54,2023-06
2023-10-19,1435.66,98.92,6.89,14,102.55,Facebook,T-Shirts,Slim Fit Jeans,78,0.3,430.7,2023-10
2023-10-30,1580.48,162.7,10.29,34,46.48,Website,T-Shirts,Graphic Tee,165,0.3,474.15,2023-10
2023-01-03,983.51,109.21,11.1,11,89.41,Facebook,T-Shirts,Slim Fit Jeans,497,0.3,295.05,2023-01
2023-05-30,1507.62,86.65,5.75,32,47.11,Direct,Jackets,Half-Sleeve Shirt,126,0.4,603.05,2023-05
2023-03-24,1836.24,109.16,5.94,9,204.03,Other,Shirts,Loafers,362,0.25,459.06,2023-03
2023-12-28,1923.6,111.24,5.78,34,56.58,Other,Jackets,Full-Sleeve Shirt,229,0.4,769.44,2023-12
2023-06-22,1044.7,140.48,13.45,20,52.23,Instagram,T-Shirts,Oversized Hoodie,338,0.3,313.41,2023-06
2023-04-30,1161.28,131.72,11.34,35,33.18,Other,Accessories,Trousers,314,0.45,522.58,2023-04
2023-10-11,550.68,60.2,10.93,23,23.94,Facebook,Jackets,Full-Sleeve Shirt,213,0.4,220.27,2023-10
2023-05-10,1018.92,86.4,8.48,16,63.68,Direct,Accessories,Trousers,303,0.45,458.52,2023-05
2023-05-10,1001.2,60.81,6.07,27,37.08,Other,T-Shirts,Half-Sleeve Shirt,424,0.3,300.36,2023-05
2023-04-01,550.16,53.38,9.7,12,45.85,Facebook,T-Shirts,Joggers,68,0.3,165.05,2023-04
2023-03-14,673.51,97.41,14.46,22,30.61,Direct,T-Shirts,Crop Top,483,0.3,202.05,2023-03
2023-02-10,1456.25,166.78,11.45,33,44.13,Instagram,Accessories,Trousers,402,0.45,655.31,2023-02
2023-01-04,660.38,66.35,10.05,9,73.38,Website,T-Shirts,Denim Jacket,483,0.3,198.11,2023-01
2023-09-10,1380.23,183.95,13.33,12,115.02,Instagram,Jackets,Watch,208,0.4,552.09,2023-09
2023-09-01,873.22,101.4,11.61,31,28.17,Website,Jackets,Loafers,285,0.4,349.29,2023-09
2023-10-02,516.04,48.47,9.39,8,64.5,Other,Accessories,Full-Sleeve Shirt,217,0.45,232.22,2023-10
2023-02-09,1234.38,100.15,8.11,5,246.88,Other,Shirts,Joggers,60,0.25,308.6,2023-02
2023-06-05,733.82,51.84,7.06,16,45.86,Other,Jeans,Drop Shoulder T-shirt,321,0.35,256.84,2023-06
2023-04-15,1028.65,124.78,12.13,19,54.14,Facebook,Jackets,Sweatshirt,258,0.4,411.46,2023-04
2023-01-14,878.4,57.68,6.57,34,25.84,Direct,Shirts,Tank Top,134,0.25,219.6,2023-01
2023-04-05,1108.11,92.77,8.37,15,73.87,Direct,Jeans,Joggers,262,0.35,387.84,2023-04
2023-01-13,730.13,67.25,9.21,32,22.82,Direct,Jeans,Baggy Pants,137,0.35,255.54,2023-01
2023-01-05,1266.11,120.92,9.55,28,45.22,Direct,Shirts,Graphic Tee,89,0.25,316.53,2023-01
2023-10-22,1489.7,140.92,9.46,10,148.97,Direct,Accessories,Tank Top,417,0.45,670.37,2023-10
